Id,reassignment_count,reopen_count,update_count,made_sla,opened_by,opened_at,contact_type,location,category,subcategory,impact,urgency,priority,assigned_to,knowledge,notify,vendor,target_days
INC0016961,0,0,0,True,Opened by  108,2016-04-08 11:48:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 125,False,Do Not Notify,,8
INC0016962,0,0,0,True,Opened by  17,2016-04-08 11:49:00,Phone,Location 143,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 78,False,Do Not Notify,,5
INC0016963,0,0,0,True,Opened by  17,2016-04-08 11:51:00,Phone,Location 143,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0016964,0,0,0,True,Opened by  17,2016-04-08 11:52:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0016965,0,0,0,True,Opened by  62,2016-04-08 11:52:00,Phone,Location 44,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 136,False,Do Not Notify,,16
INC0016967,0,0,0,True,Opened by  108,2016-04-08 11:53:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,8
INC0016969,0,0,0,True,Opened by  108,2016-04-08 11:55:00,Phone,Location 172,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,72
INC0016970,0,0,0,True,Opened by  17,2016-04-08 11:55:00,Phone,Location 143,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 141,False,Do Not Notify,,64
INC0016971,0,0,0,True,Opened by  381,2016-04-08 11:55:00,Phone,Location 204,Category 46,Subcategory 88,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,41
INC0016972,0,0,0,True,Opened by  536,2016-04-08 11:55:00,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,5
INC0016973,0,0,0,True,,2016-04-08 11:56:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0016974,0,0,0,True,Opened by  325,2016-04-08 11:56:00,Phone,Location 231,Category 42,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0016976,0,0,0,True,Opened by  536,2016-04-08 11:59:00,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,5
INC0016980,0,0,0,True,Opened by  108,2016-04-08 12:07:00,Phone,Location 172,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,46
INC0016981,0,0,0,True,Opened by  62,2016-04-08 12:07:00,Phone,Location 44,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,24
INC0016984,0,0,0,True,Opened by  17,2016-04-08 12:11:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0016985,0,0,0,True,Opened by  17,2016-04-08 12:12:00,Phone,Location 69,Category 61,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,30
INC0016986,0,0,0,True,Opened by  40,2016-04-08 12:13:00,Phone,Location 51,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,42
INC0016987,0,0,0,True,Opened by  386,2016-04-08 12:14:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 140,False,Do Not Notify,,5
INC0016988,0,0,0,True,Opened by  108,2016-04-08 12:14:00,Phone,Location 143,Category 43,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,7
INC0016989,0,0,0,True,Opened by  55,2016-04-08 12:15:00,Phone,Location 55,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 28,False,Do Not Notify,,5
INC0016990,0,0,0,True,Opened by  40,2016-04-08 12:21:00,Phone,Location 108,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,30
INC0016995,0,0,0,True,Opened by  17,2016-04-08 12:35:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,7
INC0016996,0,0,0,True,Opened by  40,2016-04-08 12:39:00,Phone,Location 135,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,7
INC0016997,0,0,0,True,Opened by  17,2016-04-08 12:40:00,Phone,Location 204,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0016999,0,0,0,True,Opened by  131,2016-04-08 12:41:00,Phone,Location 111,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017002,0,0,0,True,Opened by  247,2016-04-08 12:48:00,Phone,Location 135,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017003,0,0,0,True,Opened by  157,2016-04-08 12:49:00,Phone,Location 111,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 93,False,Do Not Notify,,25
INC0017005,0,0,0,True,Opened by  386,2016-04-08 12:50:00,Phone,Location 108,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 170,False,Do Not Notify,,5
INC0017007,0,0,0,True,Opened by  108,2016-04-08 12:50:00,Phone,Location 108,Category 57,Subcategory 146,2 - Medium,2 - Medium,3 - Moderate,Resolver 170,False,Do Not Notify,,8
INC0017008,0,0,0,True,Opened by  108,2016-04-08 12:55:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017010,0,0,0,True,Opened by  17,2016-04-08 12:58:00,Phone,Location 143,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017011,0,0,0,True,Opened by  55,2016-04-08 12:59:00,Phone,Location 82,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,12
INC0017012,0,0,0,True,Opened by  40,2016-04-08 13:06:00,Phone,Location 143,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,5
INC0017014,0,0,0,True,Opened by  40,2016-04-08 13:07:00,Phone,Location 161,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017016,0,0,0,True,Opened by  536,2016-04-08 13:14:00,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,5
INC0017017,0,0,0,True,Opened by  17,2016-04-08 13:15:00,Phone,Location 143,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,False,Do Not Notify,,11
INC0017018,0,0,0,True,Opened by  17,2016-04-08 13:16:00,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,8
INC0017019,0,0,0,True,Opened by  386,2016-04-08 13:16:00,Phone,Location 204,Category 46,Subcategory 249,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,28
INC0017020,0,0,0,True,Opened by  40,2016-04-08 13:18:00,Phone,Location 229,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017021,0,0,0,True,Opened by  247,2016-04-08 13:19:00,Phone,Location 229,Category 57,Subcategory 270,2 - Medium,2 - Medium,3 - Moderate,Resolver 132,False,Do Not Notify,,5
INC0017022,0,0,0,True,Opened by  17,2016-04-08 13:20:00,Phone,Location 143,Category 53,Subcategory 130,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,12
INC0017023,0,0,0,True,Opened by  17,2016-04-08 13:22:00,Phone,Location 229,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,9
INC0017024,0,0,0,True,Opened by  17,2016-04-08 13:25:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0017026,0,0,0,True,Opened by  221,2016-04-08 13:27:00,Phone,Location 111,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 140,False,Do Not Notify,,9
INC0017027,0,0,0,True,Opened by  386,2016-04-08 13:29:00,Phone,Location 46,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017028,0,0,0,True,Opened by  17,2016-04-08 13:33:00,Phone,Location 43,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0017029,0,0,0,True,Opened by  40,2016-04-08 13:33:00,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,10
INC0017030,0,0,0,True,Opened by  17,2016-04-08 13:37:00,Phone,Location 43,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0017032,0,0,0,True,Opened by  40,2016-04-08 13:43:00,Phone,Location 161,Category 61,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,8
INC0017033,0,0,0,True,Opened by  17,2016-04-08 13:44:00,Phone,Location 111,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017034,0,0,0,True,Opened by  17,2016-04-08 13:45:00,Phone,Location 93,Category 40,Subcategory 44,2 - Medium,2 - Medium,3 - Moderate,Resolver 49,False,Do Not Notify,,8
INC0017035,0,0,0,True,Opened by  17,2016-04-08 13:46:00,Phone,Location 143,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 200,False,Do Not Notify,,21
INC0017036,0,0,0,True,Opened by  108,2016-04-08 13:46:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017037,0,0,0,True,Opened by  108,2016-04-08 13:46:00,Phone,Location 161,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0017039,0,0,0,True,Opened by  17,2016-04-08 13:50:00,Phone,Location 143,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,False,Do Not Notify,,14
INC0017041,0,0,0,True,Opened by  40,2016-04-08 13:55:00,Phone,Location 161,Category 61,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017043,0,0,0,True,,2016-04-08 14:01:00,Phone,Location 93,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,8
INC0017045,0,0,0,True,Opened by  386,2016-04-08 14:04:00,Phone,Location 124,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0017046,0,0,0,True,Opened by  17,2016-04-08 14:06:00,Phone,Location 43,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,5
INC0017047,0,0,0,True,Opened by  17,2016-04-08 14:09:00,Phone,Location 54,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017050,0,0,0,True,Opened by  17,2016-04-08 14:12:00,Phone,Location 179,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017051,0,0,0,True,Opened by  17,2016-04-08 14:20:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,10
INC0017053,0,0,0,True,,2016-04-08 14:21:00,Phone,Location 93,Category 32,Subcategory 300,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017055,0,0,0,True,Opened by  108,2016-04-08 14:22:00,Phone,Location 51,Category 9,Subcategory 110,2 - Medium,2 - Medium,3 - Moderate,Resolver 184,False,Do Not Notify,,7
INC0017056,0,0,0,True,Opened by  17,2016-04-08 14:26:00,Phone,Location 204,Category 57,Subcategory 184,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017058,0,0,0,True,Opened by  108,2016-04-08 14:29:00,Phone,Location 143,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,10
INC0017059,0,0,0,True,,2016-04-08 14:30:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 115,False,Do Not Notify,,5
INC0017060,0,0,0,True,Opened by  17,2016-04-08 14:33:00,Phone,Location 204,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017061,0,0,0,True,Opened by  55,2016-04-08 14:34:00,Phone,Location 204,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 183,False,Do Not Notify,,5
INC0017062,0,0,0,True,Opened by  17,2016-04-08 14:35:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017063,0,0,0,True,Opened by  17,2016-04-08 14:38:00,Phone,Location 34,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017064,0,0,0,True,Opened by  17,2016-04-08 14:40:00,Phone,Location 204,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017065,0,0,0,True,Opened by  55,2016-04-08 14:40:00,Phone,Location 165,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 28,False,Do Not Notify,,5
INC0017066,0,0,0,True,Opened by  40,2016-04-08 14:41:00,Phone,Location 55,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 127,False,Do Not Notify,,5
INC0017067,0,0,0,True,Opened by  17,2016-04-08 14:42:00,Phone,Location 46,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,11
INC0017068,0,0,0,True,,2016-04-08 14:42:00,Phone,Location 45,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 136,False,Do Not Notify,,16
INC0017071,0,0,0,True,Opened by  40,2016-04-08 14:59:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 101,False,Do Not Notify,,80
INC0017072,0,0,0,True,Opened by  17,2016-04-08 15:01:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017073,0,0,0,True,,2016-04-08 15:02:00,Phone,Location 149,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,8
INC0017074,0,0,0,True,Opened by  386,2016-04-08 15:03:00,Phone,Location 227,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017075,0,0,0,True,Opened by  17,2016-04-08 15:04:00,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 227,False,Do Not Notify,,10
INC0017077,0,0,0,True,,2016-04-08 15:06:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017078,0,0,0,True,Opened by  40,2016-04-08 15:06:00,Phone,Location 108,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017079,0,0,0,True,Opened by  17,2016-04-08 15:06:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 227,False,Do Not Notify,,10
INC0017080,0,0,0,True,Opened by  17,2016-04-08 15:08:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 97,False,Do Not Notify,,7
INC0017081,0,0,0,True,Opened by  55,2016-04-08 15:10:00,Phone,Location 143,Category 53,Subcategory 153,2 - Medium,2 - Medium,3 - Moderate,Resolver 78,False,Do Not Notify,,5
INC0017082,0,0,0,True,,2016-04-08 15:10:00,Phone,Location 44,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,14
INC0017083,0,0,0,True,Opened by  221,2016-04-08 15:12:00,Phone,Location 204,Category 53,Subcategory 168,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,11
INC0017086,0,0,0,True,Opened by  44,2016-04-08 15:14:00,Phone,Location 161,Category 51,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,5
INC0017088,0,0,0,True,Opened by  17,2016-04-08 15:15:00,Phone,Location 93,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017089,0,0,0,True,Opened by  44,2016-04-08 15:17:00,Phone,Location 161,Category 34,Subcategory 134,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,5
INC0017090,0,0,0,True,Opened by  17,2016-04-08 15:19:00,Phone,Location 204,Category 42,Subcategory 183,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,14
INC0017091,0,0,0,True,Opened by  108,2016-04-08 15:19:00,Phone,Location 51,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 160,False,Do Not Notify,,192
INC0017092,0,0,0,True,Opened by  17,2016-04-08 15:23:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0017093,0,0,0,True,,2016-04-08 15:24:00,Phone,Location 161,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017095,0,0,0,True,Opened by  17,2016-04-08 15:30:00,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,9
INC0017096,0,0,0,True,Opened by  40,2016-04-08 15:30:00,Phone,Location 161,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017097,0,0,0,True,Opened by  108,2016-04-08 15:30:00,Phone,Location 165,Category 35,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,9
INC0017098,0,0,0,True,Opened by  17,2016-04-08 15:32:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017099,0,0,0,True,Opened by  40,2016-04-08 15:36:00,Phone,Location 204,Category 32,Subcategory 300,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,7
INC0017100,0,0,0,True,Opened by  386,2016-04-08 15:38:00,Phone,Location 93,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,10
INC0017101,0,0,0,True,Opened by  17,2016-04-08 15:39:00,Phone,Location 204,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017102,0,0,0,True,Opened by  536,2016-04-08 15:39:00,Phone,Location 135,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,44
INC0017103,0,0,0,True,Opened by  40,2016-04-08 15:42:00,Phone,Location 93,Category 40,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 215,False,Do Not Notify,,8
INC0017104,0,0,0,True,Opened by  17,2016-04-08 15:44:00,Phone,Location 204,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,25
INC0017105,0,0,0,True,Opened by  55,2016-04-08 15:47:00,Phone,Location 143,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,False,Do Not Notify,,8
INC0017106,0,0,0,True,Opened by  24,2016-04-08 15:47:00,Phone,Location 56,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,213
INC0017107,0,0,0,True,Opened by  24,2016-04-08 15:48:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017108,0,0,0,True,Opened by  386,2016-04-08 15:49:00,Phone,Location 43,Category 46,Subcategory 261,2 - Medium,2 - Medium,3 - Moderate,Resolver 176,False,Do Not Notify,,5
INC0017109,0,0,0,True,Opened by  17,2016-04-08 15:50:00,Phone,Location 59,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0017110,0,0,0,True,Opened by  24,2016-04-08 15:53:00,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017111,0,0,0,True,Opened by  40,2016-04-08 15:55:00,Phone,Location 161,Category 19,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,7
INC0017112,0,0,0,True,Opened by  55,2016-04-08 15:56:00,Phone,Location 224,Category 46,Subcategory 242,2 - Medium,2 - Medium,3 - Moderate,Resolver 200,False,Do Not Notify,,7
INC0017113,0,0,0,True,Opened by  386,2016-04-08 15:59:00,Phone,Location 108,Category 32,Subcategory 300,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,8
INC0017114,0,0,0,True,Opened by  40,2016-04-08 16:02:00,Phone,Location 93,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0017117,0,0,0,True,,2016-04-08 16:06:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,7
INC0017118,0,0,0,True,Opened by  17,2016-04-08 16:07:00,Phone,Location 46,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0017119,0,0,0,True,Opened by  386,2016-04-08 16:10:00,Phone,Location 108,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,9
INC0017121,0,0,0,True,Opened by  55,2016-04-08 16:11:00,Phone,Location 161,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 28,False,Do Not Notify,,5
INC0017122,0,0,0,True,,2016-04-08 16:12:00,Phone,Location 143,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 115,False,Do Not Notify,,5
INC0017124,0,0,0,True,Opened by  24,2016-04-08 16:14:00,Phone,Location 33,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 136,False,Do Not Notify,,19
